title,genre
Quanzhi Fashi Season 2,"['phép thuật', 'học đường', 'hoạt hình trung quốc']"
Azur Lane The Animation,"['hài hước', 'đời thường', 'viễn tưởng', 'military']"
Kiếm Đạo Đệ Nhất Tiên,['hoạt hình trung quốc']
KonoSuba: God Blessing on This Wonderful World! Second Season OVA,"['hài hước', 'phiêu lưu', 'phép thuật', 'fantasy', 'siêu nhiên', 'parody']"
Fate/stay night Movie: Heaven's Feel - I. presage flower,"['hành động', 'phép thuật', 'drama', 'fantasy', 'siêu nhiên']"
Tinh Thần Biến,"['hành động', 'phiêu lưu', 'phép thuật', 'hoạt hình trung quốc']"
Musashino!,"['hài hước', 'học đường', 'đời thường']"
Gintama: Silver Soul Arc,"['hành động', 'hài hước', 'shounen', 'lịch sử', 'viễn tưởng', 'parody']"
Fate/EXTRA Last Encore,"['hành động', 'phép thuật', 'drama', 'fantasy', 'siêu nhiên']"
Just Because!,"['drama', 'học đường', 'đời thường', 'romance']"
The Irregular at Magic High School The Movie,"['hành động', 'phép thuật', 'học đường', 'romance', 'viễn tưởng', 'siêu nhiên']"
Adachi and Shimamura,"['học đường', 'đời thường', 'romance', 'shounen ai']"
Kuroko no Basket: 41.5Q ,"['thể thao', 'học đường']"
Công Chúa Bán Yêu Phần 2,"['hành động', 'hài hước', 'phiêu lưu', 'phép thuật', 'lịch sử', 'fantasy', 'siêu nhiên', 'demons']"
Strobe Edge,"['học đường', 'romance']"
Extreme Hearts,"['thể thao', 'âm nhạc']"
Maken-ki! Two Specials,"['hành động', 'ecchi', 'học đường', 'harem', 'super power', 'martial arts']"
To LOVE-Ru Trouble Darkness 2nd OVA,"['hài hước', 'ecchi', 'học đường', 'shounen', 'harem', 'viễn tưởng']"
Chuunibyou Demo Koi Ga Shitai! Ren Blu-ray,"['hài hước', 'drama', 'học đường', 'đời thường', 'romance']"
Cupid's Chocolates ,"['hài hước', 'học đường', 'harem', 'romance']"
Oku-sama ga Seito Kaichou! ,"['hài hước', 'ecchi', 'học đường', 'shounen', 'romance']"
"Gintama Season 6, Linh Hồn Bạc Phần 6","['hành động', 'hài hước', 'shounen', 'lịch sử', 'viễn tưởng', 'parody']"
K ,"['hành động', 'super power', 'siêu nhiên']"
The Boy Fascinating the Fighting God,['fantasy']
We Never Learn,"['hài hước', 'học đường', 'shounen', 'harem', 'romance']"
Maoujou de Oyasumi ,"['hài hước', 'phép thuật', 'đời thường', 'fantasy', 'siêu nhiên']"
Gekijouban Hunter X Hunter: Phantom Rouge Movie,"['hành động', 'phiêu lưu', 'shounen', 'fantasy', 'super power']"
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,"['hành động', 'hài hước', 'ecchi', 'phiêu lưu', 'romance', 'fantasy']"
Shinigami Bocchan to Kuro Maid,"['hài hước', 'drama', 'romance', 'siêu nhiên']"
Sự Tích Thần Sấm - ONI,"['hành động', 'lịch sử']"
Kakegurui,"['drama', 'học đường', 'shounen', 'game', 'mystery', 'psychological']"
"Haikyuu!! Jump Festa 2020 Special, Haikyuu!! OVA, Haikyuu!!: Land vs Sky, Haikyuu!!: The Volleyball Way, Haikyuu!!: Ball no Michi","['hài hước', 'drama', 'thể thao', 'học đường', 'shounen']"
Rescue Me! Ova,"['ecchi', 'harem', 'romance']"
Tennis no Ouji-sama ,"['hành động', 'hài hước', 'thể thao', 'học đường', 'shounen']"
Kangoku Gakuen,"['hài hước', 'ecchi', 'học đường', 'romance', 'seinen']"
Code Geass: Lelouch of the Rebellion - Emperor,"['hành động', 'mecha', 'học đường', 'viễn tưởng', 'super power', 'military']"
Strike the Blood Second,"['hành động', 'ecchi', 'học đường', 'harem', 'fantasy', 'siêu nhiên', 'vampire']"
Souryo to Majiwaru Shikiyoku no Yoru ni...,"['ecchi', 'drama', 'romance']"
Boku dake ga Inai Machi - Thị Trấn Nơi Chỉ Mình Tôi Lưu Lạc,"['seinen', 'siêu nhiên', 'psychological']"
Plamemo,"['drama', 'romance', 'viễn tưởng']"
JoJo no Kimyou na Bouken: Ougon no Kaze,"['hành động', 'phiêu lưu', 'drama', 'shounen', 'siêu nhiên']"
Kuroshitsuji ,"['hành động', 'hài hước', 'shounen', 'lịch sử', 'fantasy', 'đang cập nhật', 'siêu nhiên', 'demons']"
Armed Girl's Machiavellism,"['hành động', 'hài hước', 'học đường', 'shounen']"
Darling in the FranXX,"['hành động', 'mecha', 'drama', 'romance', 'viễn tưởng']"
Fate/stay night: Heaven's Feel - II. Lost Butterfly,"['hành động', 'phép thuật', 'drama', 'fantasy', 'siêu nhiên']"
Toàn Chức Pháp Sư Phần 4,"['phép thuật', 'học đường', 'hoạt hình trung quốc']"
SWARM,"['trinh thám', 'viễn tưởng', 'hoạt hình trung quốc']"
Boku Wa Tomodachi Ga Sukunai Next ,"['hài hước', 'ecchi', 'học đường', 'harem', 'đời thường', 'romance']"
Code Geass: Akito the Exiled - The Wyvern Divided,"['hành động', 'mecha', 'học đường', 'viễn tưởng', 'super power', 'military']"
Saenai Heroine no Sodatekata Flat ,"['hài hước', 'drama', 'học đường', 'romance']"
Edens Zero,"['hành động', 'hài hước', 'phiêu lưu', 'shounen', 'viễn tưởng', 'fantasy']"
Ma đạo tổ sư Phần 3,['hoạt hình trung quốc']
Tantei ga Hayasugiru ,"['kinh dị', 'trinh thám', 'psychological']"
Fate/stay Night - Unlimited Blade Works Movie [BD],"['hành động', 'phép thuật', 'drama', 'fantasy', 'siêu nhiên']"
My Girlfriend Is ShoBitch Ova,"['hài hước', 'ecchi', 'học đường', 'romance']"
Kabaneri of the Iron Fortress: The Battle of Unato,"['hành động', 'kinh dị', 'drama', 'fantasy', 'siêu nhiên']"
"The Ancient Magus' Bride OVA, Mahoutsukai no Yome OVA, Mahoutsuaki no Yome OAD, Mahoyome","['phép thuật', 'shounen', 'đời thường', 'fantasy']"
Kenpuu Denki Berserk ,"['hành động', 'phiêu lưu', 'kinh dị', 'drama', 'romance', 'fantasy', 'seinen', 'siêu nhiên', 'demons', 'military']"
Hataraku Maou-sama! BD ,"['hài hước', 'romance', 'fantasy', 'siêu nhiên', 'demons', 'xuyên không - chuyển kiếp']"
Princess Connect! Re:Drive ONA,"['hành động', 'hài hước', 'ecchi', 'phiêu lưu', 'phép thuật', 'drama', 'harem', 'romance', 'viễn tưởng', 'fantasy']"
Yubisaki kara no Honki no Netsujou: Osananajimi wa Shouboushi,"['hài hước', 'ecchi', 'romance']"
Đại Sư Huynh Nhà Tui Là Phản Diện,"['hành động', 'hài hước', 'lịch sử', 'hoạt hình trung quốc']"
Sora No Otoshimono SS1 ,"['hài hước', 'ecchi', 'shounen', 'harem', 'romance', 'viễn tưởng', 'siêu nhiên']"
Ani ni Tsukeru Kusuri wa Nai! ,"['hài hước', 'học đường', 'đời thường']"
Bên ngoài khung cửa tam giác là đêm tối,"['drama', 'siêu nhiên', 'mystery', 'shounen ai']"
Owarimonogatari 2nd Season,"['hài hước', 'siêu nhiên', 'mystery']"
Natsume Yuujinchou Movie: Utsusemi ni Musubu,"['drama', 'đời thường', 'fantasy', 'shoujo', 'siêu nhiên']"
Zoku Natsume Yuujinchou ,"['drama', 'đời thường', 'fantasy', 'shoujo', 'siêu nhiên']"
 Dokidoki Ryuuzetsu Land,"['hành động', 'hài hước', 'phiêu lưu', 'phép thuật', 'shounen', 'fantasy']"
Owarimonogatari [Phần 7],"['hài hước', 'siêu nhiên', 'mystery']"
Captain Tsubasa,"['hành động', 'thể thao', 'shounen']"
Love Live! Superstar!! 2nd Season,['fantasy']
The Future Diary [BD],"['hành động', 'shounen', 'siêu nhiên', 'mystery', 'psychological', 'thriller']"
Renai Boukun,"['hài hước', 'ecchi', 'học đường', 'harem', 'romance', 'siêu nhiên']"
Citrus,"['drama', 'học đường', 'romance', 'shoujo', 'shoujo ai']"
The Master of Ragnarok & Blesser of Einherjar,"['harem', 'fantasy']"
Rikei ga Koi ni Ochita no de Shoumei shitemita.,"['hài hước', 'romance']"
To LOVE-Ru Darkness BD ,"['hài hước', 'ecchi', 'học đường', 'shounen', 'harem', 'viễn tưởng']"
Dororo,"['hành động', 'phiêu lưu', 'shounen', 'lịch sử', 'siêu nhiên', 'demons']"
Tinh Thần Biến Phần 3,"['hành động', 'phiêu lưu', 'phép thuật', 'hoạt hình trung quốc']"
Overlord Movie 2: Shikkoku no Eiyuu,"['hành động', 'phiêu lưu', 'phép thuật', 'fantasy', 'game', 'siêu nhiên']"
YU-NO: A girl who chants love at the bound of this world.,"['drama', 'viễn tưởng']"
Natsume Yuujinchou Roku ,"['drama', 'đời thường', 'fantasy', 'shoujo', 'siêu nhiên']"
Natsume Yuujinchou Go Specials,"['drama', 'đời thường', 'fantasy', 'shoujo', 'siêu nhiên']"
Asobi Asobase,"['hài hước', 'học đường']"
Aldnoah.Zero 2nd Season,"['hành động', 'mecha', 'viễn tưởng', 'military']"
The Disastrous Life of Saiki K. 2,"['hài hước', 'học đường', 'shounen', 'đời thường', 'siêu nhiên']"
Valkyrie Drive: Mermaid,"['hành động', 'ecchi', 'fantasy', 'shoujo', 'shoujo ai']"
Persona 5 the Animation,"['phiêu lưu', 'học đường', 'viễn tưởng', 'super power', 'siêu nhiên', 'mystery']"
Ace Of Diamond: Act II,"['hài hước', 'thể thao', 'học đường', 'shounen']"
Hajime No Ippo Vietsub,"['hài hước', 'drama', 'thể thao', 'shounen']"
Re LIFE,"['học đường', 'đời thường', 'romance']"
Goblin Slayer BD,"['hành động', 'phiêu lưu', 'fantasy']"
Ahiru no Sora,"['drama', 'thể thao', 'học đường', 'shounen']"
Nakineko ,"['phép thuật', 'drama', 'romance']"
Gintama: The Final,"['hành động', 'hài hước', 'drama', 'viễn tưởng']"
Hyakka Ryouran: Samurai Girls,"['hành động', 'hài hước', 'ecchi', 'học đường', 'harem', 'samurai']"
Accel World ,"['hành động', 'học đường', 'romance', 'viễn tưởng', 'game']"
Gundam Build Fighters,"['hành động', 'mecha', 'viễn tưởng']"
Code Geass: Lelouch of the Rebellion - Rebellion,"['hành động', 'mecha', 'học đường', 'viễn tưởng', 'super power', 'military']"
Chuunibyou demo Koi ga Shitai! Movie: Take On Me,"['hài hước', 'drama', 'học đường', 'đời thường', 'romance']"
The Devil is a Part-Timer!,"['hài hước', 'romance', 'fantasy', 'siêu nhiên', 'demons', 'xuyên không - chuyển kiếp']"
World Trigger 3rd Season,"['hành động', 'viễn tưởng', 'siêu nhiên']"
Maken-ki! Two ,"['hành động', 'ecchi', 'học đường', 'harem', 'super power', 'martial arts']"
"Build Divide: #000000 2nd Season, Build Divide: Code Black 2nd Season, Build Divide: #FFFFFF","['fantasy', 'game']"
Nhật Ký Hán Hoá 1,"['hài hước', 'đời thường', 'fantasy', 'hoạt hình trung quốc']"
Nhật Ký Hán Hoá 3,"['hài hước', 'đời thường', 'fantasy', 'hoạt hình trung quốc']"
Tatoeba Last Dungeon Mae No Mura No Shounen Ga Joban No Machi De Kurasu Youna Monogatari,"['hành động', 'phiêu lưu', 'fantasy']"
Toradora BD ,"['hành động', 'drama', 'viễn tưởng', 'seinen', 'space']"
Btooom! [BD],"['hành động', 'viễn tưởng', 'seinen', 'psychological']"
"Gintama: The Final Chapter - Be Forever Yorozuya, Gintama Movie 2","['hành động', 'hài hước', 'shounen', 'lịch sử', 'viễn tưởng', 'parody']"
Gintama°: Aizome Kaori-hen,"['hành động', 'hài hước', 'shounen', 'lịch sử', 'viễn tưởng', 'parody']"
Boku no Kanojo ga Majimesugiru Sho-bitch na Ken ,['đang cập nhật']
Hinomaru Sumo ,"['thể thao', 'shounen', 'martial arts']"
Cô Nàng Siêu Gấu ,"['hài hước', 'phiêu lưu', 'fantasy']"
Rider Time: Kamen Rider Decade VS Zi-O -Decade Mansion's Death Game-,"['hành động', 'tokusatsu', 'super power', 'siêu nhiên']"
Nhân Gian Đắc Ý Nhất,['hoạt hình trung quốc']
The girl from other side,"['blu-ray', 'siêu nhiên']"
Angel Beats! BD,"['hành động', 'hài hước', 'drama', 'học đường', 'siêu nhiên']"
Rail Wars!,"['hành động', 'ecchi', 'harem', 'police']"
Fruits Basket (Zenpen),"['hài hước', 'drama', 'đời thường', 'romance', 'fantasy', 'shoujo']"
Love and Producer,"['romance', 'viễn tưởng', 'mystery']"
Yowamushi Pedal [BD],['thể thao']
Yamada-kun to 7-nin no Majo Yamajo (2015),"['hài hước', 'phép thuật', 'shounen', 'harem', 'super power']"
Mushi-Shi Season 1 [Blu-ray],"['phiêu lưu', 'đời thường', 'lịch sử', 'fantasy', 'seinen', 'siêu nhiên', 'mystery']"
Yuru Camp△,"['hài hước', 'đời thường']"
Compulsive Gambler Twin,"['drama', 'học đường', 'shounen', 'game', 'mystery', 'psychological']"
3D Kanojo: Real Girl,"['học đường', 'romance', 'shoujo']"
Tokyo Ravens Blu-ray,"['hài hước', 'phép thuật', 'học đường', 'romance', 'siêu nhiên']"
Kyomimonogatari [Phần 8],"['hài hước', 'siêu nhiên', 'mystery']"
Tsugumomo 2nd Season,"['hành động', 'hài hước', 'ecchi', 'học đường', 'seinen', 'siêu nhiên']"
Girls' Frontline,"['hành động', 'drama', 'viễn tưởng']"
Rust-Eater Bisco,"['hành động', 'phiêu lưu', 'fantasy']"
Deaimon,['đời thường']
Tinh Thần Biến Phần 2,"['hành động', 'phiêu lưu', 'phép thuật', 'hoạt hình trung quốc']"
Manyuu Hiken-chou Uncensor [bd] ,"['hành động', 'hài hước', 'ecchi', 'seinen', 'samurai']"
Tower of God ,"['hành động', 'phiêu lưu', 'drama', 'fantasy', 'mystery']"
The Journey of Elaina ,"['phiêu lưu', 'drama', 'fantasy']"
PACIFIC RIM: VÙNG TỐI,"['hành động', 'phiêu lưu', 'viễn tưởng', 'siêu nhiên']"
Futari Ecchi,"['hài hước', 'ecchi', 'đời thường', 'romance', 'seinen']"
Code Geass: Lelouch of the Rebellion - Awakening,"['hành động', 'mecha', 'học đường', 'viễn tưởng', 'super power', 'military']"
Psycho Pass [Blu-ray],"['hành động', 'viễn tưởng', 'psychological', 'police']"
The Promised Neverland ,"['kinh dị', 'shounen', 'viễn tưởng', 'mystery', 'psychological', 'thriller']"
Seiren,"['học đường', 'romance']"
"TenSura OVA, That Time I Got Reincarnated as a Slime OVA","['shounen', 'fantasy']"
Đồng Phục Thủy Thủ Của Akebi,['đời thường']
The Case Files of Jeweler Richard ,"['drama', 'đời thường', 'mystery']"
Hellsing SS1,"['hành động', 'kinh dị', 'seinen', 'siêu nhiên', 'vampire']"
Bungou Stray Dogs 3rd Season,"['hành động', 'seinen', 'super power', 'siêu nhiên', 'mystery']"
"Gekijouban Made in Abyss: Fukaki Tamashii no Reimei, Made in Abyss: Dawn of the Deep Soul","['ecchi', 'drama', 'fantasy', 'mystery', 'viễn tưởng']"
That Time I Got Reincarnated as a Slime OAD,"['shounen', 'fantasy']"
Pretty Boy Detective Club - Câu Lạc Bộ Thám Tử Đẹp Zai,"['học đường', 'mystery', 'hoạt hình trung quốc']"
"The Legend of the Galactic Heroes: The New Thesis 3rd Season, LotGH, Legend of the Galactic Heroes: Die Neue These - Clash","['drama', 'viễn tưởng', 'adult cast', 'military', 'space']"
Cardcaptor Sakura,"['hài hước', 'phiêu lưu', 'phép thuật', 'drama', 'học đường', 'romance', 'fantasy', 'shoujo']"
Kamen Rider Ryuki,"['hành động', 'tokusatsu', 'super power', 'siêu nhiên']"
Cardcaptor Sakura: Clear Card-hen,"['hài hước', 'phiêu lưu', 'phép thuật', 'romance', 'fantasy', 'shoujo']"
Gintama 2 - Gintama of the Unusual Live Action,"['hành động', 'hài hước', 'shounen', 'lịch sử', 'viễn tưởng', 'parody', 'samurai']"
Natsume Yuujinchou Roku Specials,"['drama', 'đời thường', 'fantasy', 'shoujo', 'siêu nhiên']"
Kamen Rider Zi-O: Over Quarzter,"['hành động', 'tokusatsu', 'super power', 'siêu nhiên']"
Maken-ki! Ova,"['hành động', 'ecchi', 'học đường', 'harem', 'super power', 'martial arts']"
Natsume Yuujinchou Season 5 ,"['drama', 'đời thường', 'fantasy', 'shoujo', 'siêu nhiên']"
"Angel of Massacre, Angel of Slaughter, Angels of Death","['phiêu lưu', 'kinh dị', 'mystery', 'psychological']"
Gintama: Silver Soul Live Action,"['hành động', 'hài hước', 'shounen', 'lịch sử', 'viễn tưởng', 'parody']"
Darwin’s Game,"['hành động', 'shounen', 'mystery']"
Gintama: The Semi-Final,"['hành động', 'hài hước']"
Love Hina,"['hài hước', 'ecchi', 'đời thường', 'romance']"
Kämpfer,"['hành động', 'hài hước', 'ecchi', 'học đường', 'romance', 'shoujo', 'super power', 'shoujo ai']"
Puella Magi Madoka Magica Side Story: Magia Record  (TV),"['phép thuật', 'drama', 'psychological', 'thriller']"
Thiếu Niên Ca Hành 2,"['hành động', 'phiêu lưu', 'martial arts', 'hoạt hình trung quốc']"
Kamisama Hajimemashita,"['hài hước', 'romance', 'fantasy', 'shoujo', 'siêu nhiên', 'demons']"
Code Geass: Hangyaku No Lelouch R2 BD,"['hành động', 'mecha', 'học đường', 'viễn tưởng', 'super power', 'military']"
Cross Ange: Rondo of Angel and Dragon,"['hành động', 'hài hước', 'mecha', 'viễn tưởng']"
Manh Thê Thực Thần 2,"['xuyên không - chuyển kiếp', 'hoạt hình trung quốc']"
Naruto Shippuuden Movie 6 : Road To Ninja [bd],"['hành động', 'hài hước', 'shounen', 'super power', 'martial arts']"
Sidonia no Kishi: Ai Tsumugu Hoshi,"['hành động', 'mecha', 'viễn tưởng', 'seinen', 'space']"
Deatte 5-byou de Battle,"['hành động', 'super power', 'siêu nhiên']"
Ore ga Ojousama Gakkou ni Shomin Sample Toshite Gets Sareta Ken,"['hài hước', 'ecchi', 'học đường', 'harem', 'romance']"
Karakai Jouzu no Takagi-san,"['hài hước', 'học đường', 'shounen', 'đời thường', 'romance']"
Infinite Dendrogram,"['fantasy', 'game']"
Ascendance of a Bookworm 3rd Season,"['đời thường', 'fantasy']"
Nekomonogatari: Kuro ,"['hài hước', 'siêu nhiên', 'mystery']"
Ta Là Đại Thần Tiên,"['hài hước', 'harem', 'fantasy', 'hoạt hình trung quốc']"
Wonder Egg Priority,"['kinh dị', 'drama', 'học đường', 'đời thường', 'siêu nhiên']"
"The Stranger by the Beach, Umibe no Étranger","['shounen', 'đời thường', 'romance', 'shounen ai']"
Maken-ki! Specials,"['hành động', 'ecchi', 'học đường', 'harem', 'super power', 'martial arts']"
Yahari Ore No Seishun Love Comedy Wa Machigatteiru OVA,"['hài hước', 'drama', 'học đường', 'đời thường', 'romance']"
Fanfare of Adolescence,['fantasy']
Kingdom SS1 ,"['hành động', 'lịch sử', 'seinen', 'military']"
