Unnamed: 0,link,title1,title2,genre
470,https://anime47.com/phim/shingeki-no-kyojin-ova/m4045.html,Shingeki No Kyojin OVA,Shingeki No Kyojin: Ilse No Techou | Attack On Titan: Ilse's Journal,"['hành động', 'drama', 'shounen', 'fantasy', 'super power', 'mystery', 'military']"
471,https://anime47.com/phim/nande-koko-ni-sensei-ga-bd/m7446.html,Nande Koko ni Sensei ga!? BD ,"Why the hell are you here, Teacher!? Blu-ray","['hài hước', 'ecchi', 'học đường', 'seinen']"
472,https://anime47.com/phim/toaru-majutsu-no-index-ii/m1805.html,Toaru Majutsu no Index II,Cấm thư ma thuật Index II,"['hành động', 'phép thuật', 'viễn tưởng', 'super power']"
473,https://anime47.com/phim/clannad/m2969.html,Clannad [BD],Clannad [BD],"['drama', 'học đường', 'romance', 'fantasy']"
474,https://anime47.com/phim/zero-no-tsukaima-ss3/m1309.html,Zero No Tsukaima SS3,Zero No Tsukaima SS3 | Zero no Tsukaima: Princess no Rondo | Rondo of the Princesses | Zero's Familiar 3rd Series,"['ecchi', 'phiêu lưu', 'phép thuật', 'romance', 'fantasy']"
475,https://anime47.com/phim/tate-no-yuusha-no-nariagari-season-2/m7877.html,Tate no Yuusha no Nariagari Season 2,Sự Trỗi Dậy của Khiên Anh Hùng 2,"['hành động', 'hài hước', 'phiêu lưu', 'drama', 'romance', 'fantasy', 'seinen']"
476,https://anime47.com/phim/hyakka-ryouran-samurai-bride/m4983.html,Hyakka Ryouran: Samurai Bride,Hyakka Ryouran: Samurai Bride| Hyakka Ryouran: Samurai Girls 2nd Season,"['hành động', 'hài hước', 'ecchi', 'học đường', 'harem', 'samurai']"
477,https://anime47.com/phim/bungou-stray-dogs-3rd-season/m7185.html,Bungou Stray Dogs 3rd Season,Bungou Stray Dogs 3rd Season,"['hành động', 'seinen', 'super power', 'siêu nhiên', 'mystery']"
478,https://anime47.com/phim/ban-gai-toi-la-co-gai-dam-dang-chung-tinh/m6505.html,Bạn Gái Tôi Là Cô Gái Dâm Đãng Chung Tình,Boku no Kanojo ga Majimesugiru Sho-bitch na Ken | My Girlfriend Is ShoBitch | My Girlfriend is a Faithful Virgin Bitch | Boku no Kanojo ga Majimesugiru Shojo Bitch na Ken,['đang cập nhật']
479,https://anime47.com/phim/kamen-rider-wizard/m2597.html,Kamen Rider Wizard,Kamen Rider Wizard,"['hành động', 'tokusatsu', 'super power', 'siêu nhiên']"
480,https://anime47.com/phim/kyoukaisenjou-no-horizon/m1534.html,Kyoukaisenjou no Horizon,Horizon on the Middle of Nowhere | Kyoukai Senjou no Horizon,"['hành động', 'viễn tưởng', 'fantasy']"
481,https://anime47.com/phim/sin-nanatsu-no-taizai/m6157.html,Sin: Nanatsu no Taizai,The 7 Deadly Sins | Sin : Thất Đại Tội,"['ecchi', 'fantasy']"
482,https://anime47.com/phim/relife/m5689.html,ReLIFE,Re LIFE,"['học đường', 'đời thường', 'romance']"
483,https://anime47.com/phim/anohana/m1438.html,Anohana,Ano Hi Mita Hana No Namae O Bokutachi Wa Mada Shiranai | We Still Don't Know The Name Of The Flower We Saw That Day,"['drama', 'đời thường', 'siêu nhiên']"
484,https://anime47.com/phim/futari-ecchi/m1483.html,Futari Ecchi,Futari Ecchi,"['hài hước', 'ecchi', 'đời thường', 'romance', 'seinen']"
485,https://anime47.com/phim/trinity-seven-movie-2-tenkuu-toshokan-to-shinku-no-maou/m7237.html,Trinity Seven Movie 2: Tenkuu Toshokan to Shinku no Maou,Trinity Seven Movie 2: Tenkuu Toshokan to Shinku no Maou,"['hành động', 'hài hước', 'ecchi', 'phép thuật', 'học đường', 'shounen', 'romance', 'viễn tưởng', 'fantasy']"
486,https://anime47.com/phim/monster-musume-no-iru-nichijou-ova/m5919.html,Monster Musume no Iru Nichijou OVA,Everyday Life with Monster Girls OVA,"['hài hước', 'ecchi', 'harem', 'romance', 'fantasy', 'seinen']"
487,https://anime47.com/phim/mob-psycho-100-ii/m7100.html,Mob Psycho 100 II,Mob Psycho 100,"['hành động', 'hài hước', 'đời thường', 'siêu nhiên']"
488,https://anime47.com/phim/the-god-of-high-school/m7652.html,The God of High School,The God of High School,"['hành động', 'hài hước', 'phiêu lưu', 'viễn tưởng', 'fantasy', 'martial arts', 'siêu nhiên']"
489,https://anime47.com/phim/omamori-himari-bd/m1329.html,Omamori Himari BD,Omamori Himari BD,"['hành động', 'hài hước', 'ecchi', 'harem', 'romance', 'siêu nhiên', 'demons']"
490,https://anime47.com/phim/terra-formars/m4386.html,Terra Formars,Terra Formars,"['hành động', 'kinh dị', 'drama', 'viễn tưởng', 'seinen', 'space']"
491,https://anime47.com/phim/to-love-ru-darkness-2nd-ova/m5472.html,To LOVE-Ru Darkness 2nd OVA,To LOVE-Ru Trouble Darkness 2nd OVA,"['hài hước', 'ecchi', 'học đường', 'shounen', 'harem', 'viễn tưởng']"
492,https://anime47.com/phim/dragon-ball-super-broly/m6921.html,Dragon Ball Super: Broly,Dragon Ball Super Movie: Broly,"['hành động', 'hài hước', 'phiêu lưu', 'shounen', 'fantasy', 'super power', 'martial arts']"
493,https://anime47.com/phim/zetsuen-no-tempest-the-civilization-blaster/m2636.html,Zetsuen No Tempest: The Civilization Blaster,Zetsuen No Tempest: The Civilization Blaster,"['hành động', 'phép thuật', 'drama', 'shounen', 'fantasy', 'mystery', 'psychological']"
494,https://anime47.com/phim/kanojo-ga-flag-o-oraretara/m4008.html,Kanojo Ga Flag O Oraretara,Gaworare,"['hài hước', 'học đường', 'harem', 'romance']"
495,https://anime47.com/phim/minh-muon-an-tuy-cua-cau/m7093.html,Mình Muốn Ăn Tụy Của Cậu,Kimi No Suizou Wo Tabetai,['drama']
496,https://anime47.com/phim/fairy-tail-ova-5/m3278.html,Fairy Tail OVA 5, Dokidoki Ryuuzetsu Land,"['hành động', 'hài hước', 'phiêu lưu', 'phép thuật', 'shounen', 'fantasy']"
497,https://anime47.com/phim/gunjou-no-magmel/m7196.html,Gunjou no Magmel,Gunjou no Magmel,"['hành động', 'phiêu lưu', 'shounen', 'fantasy', 'super power']"
498,https://anime47.com/phim/aishen-qiaokeli-ing/m5464.html,Aishen Qiaokeli-ing...,Cupid's Chocolates | Aishen Qiaokeli Jinxingshi,"['hài hước', 'học đường', 'harem', 'romance']"
499,https://anime47.com/phim/youjo-senki/m6007.html,Youjo Senki,Saga of Tanya the Evil,"['phép thuật', 'military']"
500,https://anime47.com/phim/wotaku-ni-koi-wa-muzukashii/m6696.html,Wotaku ni Koi wa Muzukashii,"Otakoi: Otaku Can't Fall in Love?! | It's Difficult to Love an Otaku, WotaKoi, Love is Hard for Otaku","['hài hước', 'đời thường', 'romance']"
501,https://anime47.com/phim/kyou-kara-maou/m4580.html,Kyou kara Maou!,"King From Now On!| Kyo Kara Maoh!, God? Save Our King, Maruma","['hài hước', 'phiêu lưu', 'fantasy', 'shoujo', 'demons']"
502,https://anime47.com/phim/maken-ki-specials/m4071.html,Maken-ki! Specials,Maken-ki! Specials| Maken-ki!: Doki Doki | Maken-ki! Himitsu No Kunren | Maken-ki! Secret Training,"['hành động', 'ecchi', 'học đường', 'harem', 'super power', 'martial arts']"
503,https://anime47.com/phim/kamen-rider-build-the-movie-be-the-one/m7137.html,Kamen Rider Build the Movie: Be the One,Kamen Rider Build the Movie: Be the One,['đang cập nhật']
504,https://anime47.com/phim/nobunaga-the-fool/m3826.html,Nobunaga The Fool,Nobunaga The Fool,"['hành động', 'mecha', 'lịch sử', 'viễn tưởng']"
505,https://anime47.com/phim/inazuma-eleven/m1741.html,Inazuma Eleven,Inazuma Eleven,"['thể thao', 'shounen', 'super power']"
506,https://anime47.com/phim/gokukoku-no-brynhildr/m3996.html,Gokukoku No Brynhildr,Gokukoku No Brynhildr | Brynhildr In The Darkness,"['drama', 'viễn tưởng', 'seinen', 'mystery']"
507,https://anime47.com/phim/fate-stay-night-unlimited-blade-works-movie/m5048.html,Fate/stay Night - Unlimited Blade Works Movie [BD],Fate/stay Night - Unlimited Blade Works Movie [BD],"['hành động', 'phép thuật', 'drama', 'fantasy', 'siêu nhiên']"
508,https://anime47.com/phim/86/m7912.html,86,Eighty Six | Chiến Khu 86,"['hành động', 'drama', 'viễn tưởng']"
509,https://anime47.com/phim/majo-no-tabitabi/m7425.html,Majo no tabitabi,The Journey of Elaina | Wandering Witch: The Journey of Elaina,"['phiêu lưu', 'drama', 'fantasy']"
510,https://anime47.com/phim/gleipnir/m7553.html,Gleipnir,Gleipnir,"['hành động', 'ecchi', 'seinen', 'siêu nhiên', 'mystery']"
511,https://anime47.com/phim/fate-stay-night-movie-heaven-s-feel-ii-lost-butterfly/m7050.html,Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly,Fate/stay night: Heaven's Feel - II. Lost Butterfly,"['hành động', 'phép thuật', 'drama', 'fantasy', 'siêu nhiên']"
512,https://anime47.com/phim/kaze-no-stigma-stigma-of-the-wind/m1456.html,Kaze No Stigma - Stigma Of The Wind,Kaze No Stigma - Stigma Of The Wind,"['hành động', 'super power', 'siêu nhiên']"
513,https://anime47.com/phim/school-days/m1531.html,School Days,School Days,"['drama', 'học đường', 'harem', 'romance']"
514,https://anime47.com/phim/uchi-no-ko-no-tame-naraba-ore-wa-moshikashitara-maou-mo-taoseru-kamo-shirenai/m7331.html,"Uchi no Ko no Tame naraba, Ore wa Moshikashitara Maou mo Taoseru kamo Shirenai.","Vì Con Gái, Đến Cả Ma Vương Bố Cũng Cân","['đời thường', 'fantasy']"
515,https://anime47.com/phim/ladies-versus-butlers/m1461.html,Ladies Versus Butlers! [BD],Ladies Vs. Butlers! | Redei X Bato,"['hài hước', 'ecchi', 'học đường', 'harem', 'romance']"
516,https://anime47.com/phim/koe-no-katachi/m5746.html,Koe no Katachi,Koe no Katachi,"['drama', 'học đường', 'shounen']"
517,https://anime47.com/phim/zyuden-sentai-kyoryuger/m2892.html,Zyuden Sentai Kyoryuger,Chiến Đội Thú Điện Kyoryuger,"['hành động', 'tokusatsu', 'super power', 'siêu nhiên']"
518,https://anime47.com/phim/fate-extra-last-encore/m6576.html,Fate/Extra Last Encore,Fate/EXTRA Last Encore,"['hành động', 'phép thuật', 'drama', 'fantasy', 'siêu nhiên']"
519,https://anime47.com/phim/ichiban-ushiro-no-daimaou-specials/m2430.html,Ichiban Ushiro no Daimaou Specials,Ichiban Ushiro no Daimaou Specials | Mo Hitotsu Omake no Daimaou | Another Extra Daimaou,"['hài hước', 'ecchi', 'phép thuật', 'shounen', 'fantasy']"
520,https://anime47.com/phim/gundam-build-fighters-2nd-season/m4446.html,Gundam Build Fighters 2nd Season,Gundam Build Fighters Try,"['hành động', 'mecha', 'viễn tưởng']"
521,https://anime47.com/phim/tsugumomo/m6177.html,Tsugumomo,Tsugumomo,"['hành động', 'hài hước', 'ecchi', 'học đường', 'seinen', 'siêu nhiên']"
522,https://anime47.com/phim/shironeko-project-zero-chronicle/m7565.html,Shironeko Project: Zero Chronicle,"Shironeko Project ZERO CHRONICLE | White Cat Project, Rune Story","['hành động', 'phiêu lưu', 'phép thuật', 'fantasy']"
523,https://anime47.com/phim/koutetsujou-no-kabaneri-movie-3-unato-kessen/m7075.html,Koutetsujou no Kabaneri Movie 3: Unato Kessen,Kabaneri of the Iron Fortress: The Battle of Unato,"['hành động', 'kinh dị', 'drama', 'fantasy', 'siêu nhiên']"
524,https://anime47.com/phim/noblesse-awakening/m5491.html,Noblesse: Awakening,The Beginning Of Destruction,"['hành động', 'học đường', 'siêu nhiên', 'vampire']"
525,https://anime47.com/phim/strike-the-blood-iv/m7538.html,Strike the Blood IV,Strike the Blood Fourth,"['hành động', 'ecchi', 'học đường', 'harem', 'fantasy', 'siêu nhiên', 'vampire']"
526,https://anime47.com/phim/kami-no-tou/m7552.html,Kami no Tou,Tower of God | Sin-ui Tap | 神之塔 -Tower of God-,"['hành động', 'phiêu lưu', 'drama', 'fantasy', 'mystery']"
527,https://anime47.com/phim/kenzen-robo-daimidaler/m3995.html,Kenzen Robo Daimidaler,"Daimidaler The Sound Robot, Midara","['hài hước', 'ecchi', 'mecha', 'seinen']"
528,https://anime47.com/phim/uq-holder-mahou-sensei-negima-2/m6332.html,UQ Holder!: Mahou Sensei Negima! 2,UQ Holder!,"['hành động', 'phép thuật', 'shounen', 'viễn tưởng', 'fantasy']"
529,https://anime47.com/phim/5-toubun-no-hanayome/m7763.html,5-toubun no Hanayome ∬,"Gotoubun no Hanayome 2nd Season, The Five Wedded Brides 2nd Season, 5-toubun no Hanayome 2nd Season, The Quintessential Quintuplets 2nd Season","['hài hước', 'học đường', 'shounen', 'harem', 'romance']"
530,https://anime47.com/phim/captain-tsubasa-2018/m6721.html,Captain Tsubasa (2018),Captain Tsubasa (2018),"['hành động', 'thể thao', 'shounen']"
531,https://anime47.com/phim/to-love-ru-ova-bd/m1241.html,To LOVE-Ru OVA BD,To LOVE-Ru OVA BD | To-LOVE-Ru OVA BD | Trouble OVA BD | To Love You OVA BD,"['hài hước', 'ecchi', 'học đường', 'shounen', 'harem', 'viễn tưởng']"
532,https://anime47.com/phim/nobunaga-sensei-no-osanazuma/m7198.html,Nobunaga-sensei no Osanazuma,Nobunaga-sensei no Osanazuma,"['hài hước', 'học đường', 'romance']"
533,https://anime47.com/phim/saiki-kusuo-no-nan-2/m6610.html,Saiki Kusuo no Ψ-nan 2,The Disastrous Life of Saiki K. 2,"['hài hước', 'học đường', 'shounen', 'đời thường', 'siêu nhiên']"
534,https://anime47.com/phim/kamisama-hajimemashita/m2657.html,"Kamisama, Hajimemashita",Kamisama Hajimemashita,"['hài hước', 'romance', 'fantasy', 'shoujo', 'siêu nhiên', 'demons']"
535,https://anime47.com/phim/okusama-ga-seitokaichou/m5840.html,Okusama ga Seitokaichou!+!,My Wife is the Student Council President 2nd Season | Oku-sama ga Seito Kaichou! 2nd Season | Okusama ga Seitokaichou! Plus | My Wife is the Student Council President!+,"['hài hước', 'ecchi', 'học đường', 'shounen', 'romance']"
536,https://anime47.com/phim/dragon-ball-heroes/m6890.html,Dragon Ball Heroes,Dragon Ball Heroes,"['hành động', 'hài hước', 'phiêu lưu', 'shounen', 'fantasy', 'super power', 'martial arts']"
537,https://anime47.com/phim/valkyrie-drive-mermaid/m5245.html,Valkyrie Drive: Mermaid,Valkyrie Drive: Mermaid,"['hành động', 'ecchi', 'fantasy', 'shoujo', 'shoujo ai']"
538,https://anime47.com/phim/overlord-movie-2-shikkoku-no-eiyuu/m7038.html,Overlord Movie 2: Shikkoku no Eiyuu,Overlord Movie 2: Shikkoku no Eiyuu,"['hành động', 'phiêu lưu', 'phép thuật', 'fantasy', 'game', 'siêu nhiên']"
539,https://anime47.com/phim/kore-wa-zombie-desu-ka-2/m2128.html,Kore wa Zombie Desu ka 2,Kore wa Zombie Desu ka? 2 | Koreha Zombie Desu ka? Jigokuhen | Kore ha Zombie Desu ka? Jigokuhen | Kore wa Zombie Desu ka? Jigokuhen | Kore wa Zombie Desuka? of the Dead,"['hành động', 'super power', 'siêu nhiên']"
540,https://anime47.com/phim/100-man-no-inochi-no-ue-ni-ore-wa-tatteiru/m7699.html,100-man no Inochi no Ue ni Ore wa Tatteiru,"I'm standing on 1,000,000 lives.","['hành động', 'drama', 'shounen', 'fantasy', 'game', 'xuyên không - chuyển kiếp']"
541,https://anime47.com/phim/kuruko-tuyen-thu-vo-hinh-tran-dau-cuoi-cung/m6513.html,Kuruko Tuyển Thủ Vô Hình: Trận Đấu Cuối Cùng,Kuroko no Basket: Last Game,"['thể thao', 'học đường']"
542,https://anime47.com/phim/senran-kagura-shinovi-master-tokyo-youma-hen/m6953.html,Senran Kagura: Shinovi Master - Tokyo Youma-hen,Senran Kagura 2nd Season,['ecchi']
543,https://anime47.com/phim/toaru-kagaku-no-railgun/m1808.html,Toaru Kagaku No Railgun,A Certain Scientific Railgun | Toaru Kagaku No Choudenjihou,"['hành động', 'viễn tưởng', 'super power']"
544,https://anime47.com/phim/dinoknight-sentai-ryusoulger/m7286.html,Dinoknight Sentai Ryusoulger,Kishiryu Sentai Ryusoulger,['tokusatsu']
545,https://anime47.com/phim/seirei-tsukai-no-blade-dance/m4527.html,Seirei Tsukai no Blade Dance [BD],Seirei Tsukai no Blade Dance [BD],"['hành động', 'super power', 'siêu nhiên']"
546,https://anime47.com/phim/isuca/m4745.html,Isuca,Isuka,"['hành động', 'hài hước', 'ecchi', 'học đường', 'romance', 'seinen', 'siêu nhiên']"
547,https://anime47.com/phim/senran-kagura/m2788.html,Senran Kagura,Senran Kagura Ninja Flash,['ecchi']
548,https://anime47.com/phim/triage-x-recollection-xoxo/m6470.html,Triage X: Recollection XOXO,Triage X Episode 11 | Triage X OAD | Triage X OVA,"['hành động', 'ecchi', 'học đường', 'shounen']"
549,https://anime47.com/phim/soul-eater/m1786.html,Soul Eater,Soul Eater,"['hành động', 'hài hước', 'shounen', 'fantasy', 'siêu nhiên']"
550,https://anime47.com/phim/naruto-shippuuden-movie-6-road-to-ninja/m2948.html,Naruto Shippuuden Movie 6 : Road To Ninja [bd],Naruto Shippuuden Movie 6 : Road To Ninja [bd],"['hành động', 'hài hước', 'shounen', 'super power', 'martial arts']"
551,https://anime47.com/phim/d-frag/m4944.html,D-frag,D-frag! | D-fragments!,"['hài hước', 'học đường', 'seinen']"
552,https://anime47.com/phim/baka-to-test-to-shoukanjuu-ni-ss2/m1799.html,Baka To Test To Shoukanjuu Ni! SS2,Baka to Test to Shoukanjuu 2 | Baka and Test – Summon the Beasts 2,"['hài hước', 'học đường', 'romance', 'super power']"
553,https://anime47.com/phim/nurarihyon-no-mago-ss2/m1635.html,Nurarihyon no Mago SS2,Bách Quỷ Dạ Hành SS2 | Nurarihyon no Mago: Sennen Makyou,"['hành động', 'shounen', 'siêu nhiên', 'demons']"
554,https://anime47.com/phim/mayo-chiki/m4999.html,Mayo Chiki! [Blu-ray],Mayo Chiki! [Blu-ray],"['hành động', 'super power', 'siêu nhiên']"
555,https://anime47.com/phim/gintama-kanketsu-hen-yorozuya-yo-eien-nare-movie-2/m3789.html,Gintama: Kanketsu-hen - Yorozuya Yo Eien Nare Movie 2,"Gintama: The Final Chapter - Be Forever Yorozuya, Gintama Movie 2","['hành động', 'hài hước', 'shounen', 'lịch sử', 'viễn tưởng', 'parody']"
556,https://anime47.com/phim/date-a-live-mayuri-judgement/m5126.html,Date A Live: Mayuri Judgement,Date A Live: Mayuri Judgement,"['hài hước', 'mecha', 'học đường', 'harem', 'romance', 'viễn tưởng']"
557,https://anime47.com/phim/kamen-rider-decade/m2087.html,Kamen Rider Decade [HD],Kamen Rider Decade [780p],"['hành động', 'tokusatsu', 'super power', 'siêu nhiên']"
558,https://anime47.com/phim/dua-con-cua-thoi-tiet/m7301.html,Đứa Con Của Thời Tiết,Tenki no Ko,"['drama', 'đời thường', 'romance', 'fantasy']"
559,https://anime47.com/phim/garo-honoo-no-kokuin-viem-hoa-khac-an/m4439.html,GARO: Honoo no Kokuin (Viêm Hỏa Khắc Ấn),GARO Honoo no Kokuin (Viêm Hỏa Khắc Ấn),"['hành động', 'shounen']"
560,https://anime47.com/phim/kimi-ni-todoke-ss1/m4964.html,Kimi Ni Todoke SS1,Kimi Ni Todoke SS1 | Kimi ni Todoke: From Me to You | Reaching You,"['drama', 'học đường', 'đời thường', 'romance', 'shoujo']"
561,https://anime47.com/phim/tejina-senpai/m7315.html,Tejina-senpai,Magical Sempai,"['hài hước', 'ecchi', 'học đường', 'seinen']"
562,https://anime47.com/phim/hajime-no-ippo-vietsub/m1301.html,Hajime No Ippo Vietsub,Hajime No Ippo Vietsub,"['hài hước', 'drama', 'thể thao', 'shounen']"
563,https://anime47.com/phim/kimi-no-suizou-wo-tabetai/m6875.html,Kimi no Suizou wo Tabetai,Mình Muốn Ăn Tụy Của Cậu | Tớ Muốn Ăn Tụy Của Cậu,['drama']
564,https://anime47.com/phim/shokugeki-no-souma-ova/m5735.html,Shokugeki no Souma OVA,Shokugeki no Souma OVA,"['ecchi', 'học đường', 'shounen', 'blu-ray']"
565,https://anime47.com/phim/that-dai-toi-phan-quyet-cua-su-phan-no/m7766.html,Thất đại tội:  Phán quyết của sự phẫn nộ,The Seven Deadly Sins: Judgement of Fury | Nanatsu no Taizai: Fundo no Shinpan,"['hành động', 'phiêu lưu', 'phép thuật', 'shounen', 'fantasy', 'siêu nhiên']"
566,https://anime47.com/phim/dac-an-cua-than/m7696.html,Đặc ân của Thần,Kami-tachi ni Hirowareta Otoko | By the Grace of the Gods,"['phiêu lưu', 'đời thường', 'fantasy']"
567,https://anime47.com/phim/fairy-gone/m7311.html,Fairy Gone,Fairy Gone,"['hành động', 'phép thuật', 'fantasy', 'siêu nhiên', 'demons']"
568,https://anime47.com/phim/love-stage/m4363.html,Love Stage!!,Love Stage!!,"['hài hước', 'shounen', 'romance', 'shounen ai']"
569,https://anime47.com/phim/mnemosyne-mnemosyne-no-musume-tachi-bd/m2733.html,Mnemosyne: Mnemosyne no Musume-tachi BD,Daughters of Mnemosyne BD| Mnemosyne: Daughters of Mnemosyne BD,"['hành động', 'kinh dị', 'viễn tưởng', 'shoujo', 'siêu nhiên', 'shoujo ai']"
570,https://anime47.com/phim/fate-stay-night-movie-heaven-s-feel-iii-spring-song/m7508.html,Fate/stay night Movie: Heaven's Feel - III. Spring Song,Fate/stay night: Heaven's Feel - III. Spring Song,"['hành động', 'phép thuật', 'drama', 'fantasy', 'siêu nhiên']"
571,https://anime47.com/phim/princess-lover/m4859.html,Princess Lover! [BD],Princess Lover! [Blu-ray],"['hài hước', 'ecchi', 'học đường', 'harem']"
572,https://anime47.com/phim/bungou-stray-dogs-2nd-season/m5833.html,Bungou Stray Dogs 2nd Season,Bungou Stray Dogs 2nd Season,"['hành động', 'seinen', 'super power', 'siêu nhiên', 'mystery']"
573,https://anime47.com/phim/vinland-saga/m7320.html,Vinland Saga,Vinland Saga,"['hành động', 'phiêu lưu', 'drama', 'lịch sử', 'seinen']"
574,https://anime47.com/phim/sekirei-pure-engagement/m2729.html,Sekirei: Pure Engagement [bd],Sekirei: Pure Engagement [bd],"['hành động', 'super power', 'siêu nhiên']"
575,https://anime47.com/phim/ressha-sentai-toqger/m3925.html,Ressha Sentai Toqger,Ressha Sentai Toqger,"['hành động', 'tokusatsu', 'super power', 'siêu nhiên']"
576,https://anime47.com/phim/arifureta-shokugyou-de-sekai-saikyou-specials/m7497.html,Arifureta Shokugyou de Sekai Saikyou Specials,Arifureta: From Commonplace to World's Strongest | From Common Job Class to the Strongest in the World,"['hành động', 'phiêu lưu', 'harem', 'fantasy', 'xuyên không - chuyển kiếp']"
577,https://anime47.com/phim/no-game-no-life-zero/m6314.html,No Game No Life: Zero,No Game No Life: Zero,"['drama', 'romance', 'fantasy', 'game', 'siêu nhiên']"
578,https://anime47.com/phim/mm/m3866.html,Mm! [BD],Mm! [BD],"['hài hước', 'ecchi', 'học đường', 'harem']"
579,https://anime47.com/phim/outbreak-company/m5340.html,Outbreak Company [BD],Outbreak Company [Blu-ray],"['hành động', 'super power', 'siêu nhiên']"
580,https://anime47.com/phim/infinite-dendrogram/m7471.html,Infinite Dendrogram,Infinite Dendrogram,"['fantasy', 'game']"
581,https://anime47.com/phim/akane-iro-ni-somaru-saka/m7156.html,Akane Iro Ni Somaru Saka,The Hill Dyed Rose Madder | Akaneiro ni Somaru Saka,"['hài hước', 'ecchi', 'romance']"
582,https://anime47.com/phim/the-gioi-hoan-my/m7975.html,Thế Giới Hoàn Mỹ,,"['hành động', 'viễn tưởng', 'hoạt hình trung quốc']"
583,https://anime47.com/phim/yahari-ore-no-seishun-love-comedy-wa-machigatteiru-zoku-ova/m5918.html,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,"['hài hước', 'drama', 'học đường', 'đời thường', 'romance']"
584,https://anime47.com/phim/kamen-rider-ryuki/m2320.html,Kamen Rider Ryuki,Kamen Rider Ryuki,"['hành động', 'tokusatsu', 'super power', 'siêu nhiên']"
585,https://anime47.com/phim/bi-duoi-khoi-to-doi-anh-hung-vi-khong-phai-la-nguoi-dong-doi-chan-chinh-toi-quyet-dinh-lui-ve-vung-bien-cuong-de-song-nhan-nha/m8138.html,"Bị Đuổi Khỏi Tổ Đội Anh Hùng Vì Không Phải Là Người Đồng Đội Chân Chính, Tôi Quyết Định Lui Về Vùng Biên Cương Để Sống Nhàn Nhã","Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni Shimashita","['phiêu lưu', 'đời thường', 'fantasy']"
586,https://anime47.com/phim/date-a-live-iv/m7964.html,Date A Live IV,Date A Live 4 | Date A Live Fourth Season | DAL 4,"['hài hước', 'mecha', 'học đường', 'harem', 'romance', 'viễn tưởng']"
587,https://anime47.com/phim/kuroko-no-basket-2nd-season-ng-shuu/m3965.html,Kuroko No Basket 2nd Season Ng-shuu,Kuroko No Basket 2nd Season Ng-shuu,"['thể thao', 'học đường']"
588,https://anime47.com/phim/conception/m6957.html,Conception,Conception,"['hành động', 'phiêu lưu', 'phép thuật', 'harem', 'romance', 'fantasy']"
589,https://anime47.com/phim/psycho-pass/m5358.html,Psycho-Pass [BD],Psycho Pass [Blu-ray],"['hành động', 'viễn tưởng', 'psychological', 'police']"
590,https://anime47.com/phim/nga-quy-tokyo-dong-kinh-thuc-chung/m6596.html,Ngạ quỷ Tokyo: Đông kinh Thực Chủng,Tokyo Ghoul Live Action,"['hành động', 'kinh dị', 'drama', 'seinen', 'siêu nhiên', 'mystery', 'psychological']"
591,https://anime47.com/phim/darker-than-black-ss1/m5450.html,Darker than Black SS1,Darker than Black: Kuro no Keiyakusha | DTB,"['hành động', 'viễn tưởng', 'super power', 'mystery']"
592,https://anime47.com/phim/naruto-the-movie-7-the-last/m4858.html,Naruto the Movie 7: The Last,The Last Naruto The Movie,"['hành động', 'hài hước', 'shounen', 'super power', 'martial arts']"
593,https://anime47.com/phim/kanokon-bd/m1972.html,Kanokon BD,Kanokon: The Girl Who Cried Fox BD,"['hành động', 'super power', 'siêu nhiên']"
594,https://anime47.com/phim/is-infinite-stratos-2-world-purge-hen-ova-2/m4597.html,IS: Infinite Stratos 2 - World Purge-hen (OVA 2),IS: Infinite Stratos 2 - World Purge-hen (OVA 2),"['hành động', 'hài hước', 'ecchi', 'mecha', 'harem', 'viễn tưởng']"
595,https://anime47.com/phim/gegege-no-kitarou-2018/m6741.html,Gegege no Kitarou (2018),Gegege no Kitarou (2018),"['hành động', 'kinh dị', 'shounen', 'fantasy', 'siêu nhiên', 'kid']"
596,https://anime47.com/phim/sekai-ichi-hatsukoi-season-1/m2025.html,Sekai-ichi Hatsukoi Season 1,Sekai-ichi Hatsukoi Season 1,"['hài hước', 'drama', 'shounen', 'romance', 'shounen ai']"
597,https://anime47.com/phim/rail-wars/m5301.html,Rail Wars!,Rail Wars!,"['hành động', 'ecchi', 'harem', 'police']"
598,https://anime47.com/phim/yubisaki-kara-no-honki-no-netsujou-osananajimi-wa-shouboushi/m7346.html,Yubisaki kara no Honki no Netsujou: Osananajimi wa Shouboushi,Yubisaki kara no Honki no Netsujou: Osananajimi wa Shouboushi,"['hài hước', 'ecchi', 'romance']"
599,https://anime47.com/phim/amagami-ss/m1840.html,Amagami SS,Amagami SS,"['hài hước', 'học đường', 'đời thường', 'romance']"
600,https://anime47.com/phim/no-game-no-life-specials/m4438.html,No Game No Life Specials,No Game No Life Specials,"['drama', 'romance', 'fantasy', 'game', 'siêu nhiên']"
