link,title1,title2,genre
https://anime47.com/phim/boku-no-hero-academia-the-movie-2-heroes-rising/m7662.html,Boku no Hero Academia the Movie 2: Heroes:Rising,My Hero Academia the Movie 2: Heroes:Rising,"['hành động', 'học đường', 'super power']"
https://anime47.com/phim/prima-doll/m8694.html,Prima Doll,Prima Doll,"['viễn tưởng', 'đời thường']"
https://anime47.com/phim/koroshi-ai/m8254.html,Koroshi Ai, LOVE of KILL,"['hành động', 'romance']"
https://anime47.com/phim/dr-stone/m7319.html,Dr. Stone,Tiến sĩ đá,"['phiêu lưu', 'shounen', 'viễn tưởng']"
https://anime47.com/phim/chan-vo-dinh-phong/m8213.html,Chân Võ Đỉnh Phong,Chân Võ Đỉnh Phong,['hoạt hình trung quốc']
https://anime47.com/phim/mobile-suit-gundam-iron-blooded-orphans/m5270.html,Mobile Suit Gundam: Iron-Blooded Orphans,Kidou Senshi Gundam: Tekketsu no Orphans | G-Tekketsu,"['hành động', 'mecha', 'drama', 'viễn tưởng', 'space']"
https://anime47.com/phim/fate-grand-order-zettai-majuu-sensen-babylonia/m6915.html,Fate/Grand Order: Zettai Majuu Sensen Babylonia,Fate/Grand Order: Zettai Majuu Sensen Babylonia,"['hành động', 'phép thuật', 'fantasy', 'siêu nhiên']"
https://anime47.com/phim/ousama-ranking/m8148.html,Ousama Ranking,King Ranking,"['hài hước', 'phiêu lưu', 'fantasy']"
https://anime47.com/phim/quan-huu-van/m8474.html, Quân Hữu Vân, Quân Hữu Vân,['hoạt hình trung quốc']
https://anime47.com/phim/dr-stone-ryuusui/m8751.html,Dr. Stone: Ryuusui,Dr. Stone: Ryuusui,"['phiêu lưu', 'shounen', 'viễn tưởng']"
https://anime47.com/phim/chuunibyou-demo-koi-ga-shitai/m2632.html,Chuunibyou Demo Koi Ga Shitai,"Chuunibyou Demo Koi Ga Shitai | Love, Chunibyo & Other Delusions! | Chu-2 Byo Demo Koi Ga Shitai! | Regardless Of My Adolescent Delusions Of Grandeur | I Want A Date!","['hài hước', 'drama', 'học đường', 'đời thường', 'romance']"
https://anime47.com/phim/servamp/m5698.html,Servamp,Servamp,"['hành động', 'hài hước', 'drama', 'siêu nhiên', 'vampire', 'josei']"
https://anime47.com/phim/mahouka-koukou-no-rettousei-tsuioku-hen/m8647.html,Mahouka Koukou no Rettousei: Tsuioku-hen, Học Viên Ưu Tú ở Trường Cao Trung Ma Pháp: Hồi Ức,"['hành động', 'phép thuật', 'học đường', 'romance', 'viễn tưởng', 'siêu nhiên']"
https://anime47.com/phim/25-sai-no-joshikousei/m6631.html,25-sai no Joshikousei,25-sai no Joshikousei,"['ecchi', 'học đường', 'romance']"
https://anime47.com/phim/nande-koko-ni-sensei-ga/m7188.html,Nande Koko ni Sensei ga!?,"Why the hell are you here, Teacher!?","['hài hước', 'ecchi', 'học đường', 'seinen']"
https://anime47.com/phim/yu-gi-oh-5d-s/m1272.html,Yu-Gi-Oh! 5D's,Yu-Gi-Oh! 5D's | Yuugioh Faibudiizu | Yuu Gi Ou: Duel Monsters 5DS | Yugioh 5 D's,"['hành động', 'shounen', 'fantasy', 'game']"
https://anime47.com/phim/dragon-ball-kai-2014/m4794.html,Dragon Ball Kai (2014),Dragonball Kai 2014 | DBK 2014 | DB Kai 2014 | DBZ Kai 2014 | Dragon Ball Z Kai The Final Chapters,"['hành động', 'hài hước', 'phiêu lưu', 'shounen', 'fantasy', 'super power', 'martial arts']"
https://anime47.com/phim/tokyo-revengers/m7910.html,Tokyo Revengers,Tokyo Revengers,"['hành động', 'drama', 'học đường', 'shounen']"
https://anime47.com/phim/high-school-dxd-new-ova/m4780.html,High School DxD New OVA,High School DxD New Episode 13 | Highschool DxD New OVA,"['hành động', 'hài hước', 'ecchi', 'học đường', 'shounen', 'harem', 'romance', 'demons']"
https://anime47.com/phim/danshi-koukousei-no-nichijou/m4909.html,Danshi Koukousei No Nichijou,Danshi Koukousei No Nichijou | Daily Lives Of High School Boys,"['hài hước', 'học đường', 'shounen', 'đời thường']"
https://anime47.com/phim/absolute-duo/m4969.html,Absolute Duo,Absolute Duo,"['hành động', 'ecchi', 'học đường', 'harem', 'romance', 'siêu nhiên']"
https://anime47.com/phim/fate-stay-night-movie-heaven-s-feel-iii-spring-song/m7508.html,Fate/stay night Movie: Heaven's Feel - III. Spring Song,Fate/stay night: Heaven's Feel - III. Spring Song,"['hành động', 'phép thuật', 'drama', 'fantasy', 'siêu nhiên']"
https://anime47.com/phim/natsume-yuujinchou-ss1/m1504.html,Natsume Yuujinchou SS1,Natsume Yuujinchou | Natsume Yuujinchou SS1 | Natsume's Book of Friends SS1 | Natsume Yujincho SS1,"['drama', 'đời thường', 'fantasy', 'shoujo', 'siêu nhiên']"
https://anime47.com/phim/kimi-no-na-wa/m5745.html,Kimi no Na wa.,Your Name.,"['drama', 'học đường', 'romance', 'siêu nhiên']"
https://anime47.com/phim/charlotte/m5094.html,Charlotte,Charlotte,"['drama', 'học đường', 'super power']"
https://anime47.com/phim/haikyuu-movie-3-sainou-to-sense/m8855.html,Haikyuu!! Movie 3: Sainou to Sense,High Kyuu!! Movie 3 | Haikyuu!! Movie 3: Genius and Sense | Haikyuu!! Second Season Recap | Haikyuu!! Recap 3 | ハイキュー!! 才能とセンス | Haikyu!! The Movie: Talent and Sense | Haikyu!! Film 3: Talent and Sense | Haikyu!! Película 3: Talent and Sense | Haikyu!! Film 3: Talent and Sense,"['hài hước', 'drama', 'thể thao', 'học đường', 'shounen']"
https://anime47.com/phim/hige-wo-soru-soshite-joshikousei-wo-hirou/m7743.html,Hige wo Soru. Soshite Joshikousei wo Hirou.,"I Shaved. Then I Brought a High School Girl Home.| Higehiro | Cạo râu xong, tôi nhặt gái về nhà","['drama', 'romance']"
https://anime47.com/phim/hentai-ouji-to-warawanai-neko/m3000.html,Hentai Ouji To Warawanai Neko,The Hentai Prince and the Stony Cat | HenNeko,"['hài hước', 'học đường', 'harem', 'romance', 'siêu nhiên']"
https://anime47.com/phim/shokugeki-no-souma-ova/m5735.html,Shokugeki no Souma OVA,Shokugeki no Souma OVA,"['ecchi', 'học đường', 'shounen', 'blu-ray']"
https://anime47.com/phim/khong-minh-thich-tiec-tung/m8408.html,Khổng Minh Thích Tiệc Tùng,Khổng Minh Thích Tiệc Tùng,"['hài hước', 'phiêu lưu', 'lịch sử']"
https://anime47.com/phim/re-zero-kara-hajimeru-isekai-seikatsu-2nd-season/m7514.html,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,"Re: Life in a different world from zero 2nd Season, ReZero 2nd Season, Re:Zero - Starting Life in Another World 2","['drama', 'fantasy', 'psychological', 'thriller', 'xuyên không - chuyển kiếp']"
https://anime47.com/phim/bleach-the-sealed-sword-frenzy/m5429.html,Bleach: The Sealed Sword Frenzy,Bleach: Jump Festa 2005,"['hành động', 'phiêu lưu', 'fantasy']"
https://anime47.com/phim/saiki-kusuo-no-nan-tv/m5718.html,Saiki Kusuo no Ψ Nan (TV),Saiki Kusuo no Psi Nan,"['hài hước', 'học đường', 'shounen', 'đời thường', 'siêu nhiên']"
https://anime47.com/phim/kyoukai-no-kanata/m4640.html,Kyoukai no Kanata [BD],Kyoukai no Kanata [Bluray] | Beyond the Boundary [BD],"['đời thường', 'fantasy', 'siêu nhiên']"
https://anime47.com/phim/knight-s-magic/m6286.html,Knight's & Magic,Knight's & Magic,"['hành động', 'mecha', 'học đường', 'fantasy']"
https://anime47.com/phim/dragon-ball-super-broly/m6921.html,Dragon Ball Super: Broly,Dragon Ball Super Movie: Broly,"['hành động', 'hài hước', 'phiêu lưu', 'shounen', 'fantasy', 'super power', 'martial arts']"
https://anime47.com/phim/kamen-rider-build/m6506.html,Kamen Rider Build,Kamen Rider Build,"['hành động', 'tokusatsu', 'super power', 'siêu nhiên']"
https://anime47.com/phim/dai-vuong-tha-mang/m8238.html,Đại Vương Tha Mạng,Đại Vương Tha Mạng,['hoạt hình trung quốc']
https://anime47.com/phim/luong-bat-nghi/m7986.html,Lưỡng Bất Nghi,"Liang Bu Yi, No Doubt In Us","['hài hước', 'romance', 'lịch sử', 'hoạt hình trung quốc']"
https://anime47.com/phim/fantasy-bishoujo-juniku-ojisan-to/m8236.html,Fantasy Bishoujo Juniku Ojisan to,"Fabiniku, Isekai Bishoujo Juniku Ojisan","['hài hước', 'phiêu lưu', 'fantasy', 'xuyên không - chuyển kiếp']"
https://anime47.com/phim/manh-the-than-thuc-3/m8748.html,Manh Thê Thần Thực 3,,"['xuyên không - chuyển kiếp', 'hoạt hình trung quốc']"
https://anime47.com/phim/miru-tights/m7220.html,Miru Tights,Miru Tights,"['ecchi', 'học đường']"
https://anime47.com/phim/shaman-king-2021/m7906.html,Shaman King (2021),Shaman King (2021),"['hành động', 'hài hước', 'phiêu lưu', 'shounen', 'super power', 'siêu nhiên']"
https://anime47.com/phim/karakai-jouzu-no-takagi-san-3/m8223.html,Karakai Jouzu no Takagi-san 3,"Trò Đùa Đáng Yêu Mùa 3, Karakai Jouzu no Takagi-san Third Season, Teasing Master Takagi-san","['hài hước', 'học đường', 'shounen', 'đời thường', 'romance']"
https://anime47.com/phim/kantai-collection-kancolle/m4866.html,Kantai Collection: KanColle [BD],Fleet Girls Collection KanColle | Kankore | Kan Colle [Blu-ray],"['hành động', 'học đường', 'đời thường', 'viễn tưởng', 'military']"
https://anime47.com/phim/made-in-abyss/m6293.html,Made in Abyss,Made in Abyss,"['ecchi', 'drama', 'fantasy', 'mystery', 'viễn tưởng']"
https://anime47.com/phim/bach-yeu-pho-3-kinh-su-thien/m8763.html,Bách Yêu Phổ 3 - Kinh Sư Thiên,Bách Yêu Phổ 3 - Kinh Sư Thiên,"['phiêu lưu', 'fantasy', 'siêu nhiên', 'mystery', 'hoạt hình trung quốc']"
https://anime47.com/phim/saihate-no-paladin/m8137.html,Saihate no Paladin,Thánh Hiệp Sĩ Từ Nơi Tận Cùng,"['phiêu lưu', 'fantasy']"
https://anime47.com/phim/kyokou-suiri/m7463.html,Kyokou Suiri,Kyokou Suiri,"['hài hước', 'shounen', 'romance', 'siêu nhiên', 'mystery', 'demons']"
https://anime47.com/phim/shoot-goal-to-the-future/m8696.html,Shoot! Goal to the Future,Shoot! Mở Lối Tương Lai,"['thể thao', 'học đường']"
https://anime47.com/phim/high-school-dxd-ova/m3184.html,High School Dxd OVA,High School Dxd Episodes 13 And 14 | Highschool Dxd Ova,"['hành động', 'hài hước', 'ecchi', 'học đường', 'shounen', 'harem', 'romance', 'demons']"
https://anime47.com/phim/high-school-dxd-born-ova/m5365.html,High School DxD BorN OVA,High School DxD BorN: Yomigaeranai Fushichou,"['hành động', 'hài hước', 'ecchi', 'học đường', 'shounen', 'harem', 'romance', 'demons']"
https://anime47.com/phim/kuroko-no-basket-movie-2-winter-cup-soushuuhen-namida-no-saki-e/m5930.html,Kuroko no Basket Movie 2: Winter Cup Soushuuhen - Namida no Saki e,Kuroko no Basket Movie 2: Winter Cup Soushuuhen - Namida no Saki e,"['thể thao', 'học đường']"
https://anime47.com/phim/akatsuki-no-yona-yona-cua-binh-minh/m4575.html,Akatsuki no Yona (Yona Của Bình Minh),Akatsuki no Yona (Yona Của Bình Minh),"['phiêu lưu', 'romance', 'fantasy', 'shoujo']"
https://anime47.com/phim/log-horizon-chan-troi-ky-luc-2/m5021.html,Log Horizon: Chân Trời Ký Lục 2,Log Horizon: Chân Trời Ký Lục 2,"['hành động', 'phiêu lưu', 'phép thuật', 'fantasy', 'game']"
https://anime47.com/phim/isekai-shokudou/m6422.html,Isekai Shokudou,Restaurant to Another World - Quán Nhậu Dị Giới,"['hài hước', 'fantasy', 'mystery', 'xuyên không - chuyển kiếp']"
https://anime47.com/phim/kaguya-sama-wa-kokurasetai-tensai-tachi-no-renai-zunousen/m7548.html,Kaguya-sama wa Kokurasetai?: Tensai-tachi no Renai Zunousen,"Kaguya-sama: Love is War Season 2 | Kaguya-sama: Love is War Season 2 | Kaguya Wants to be Confessed To: The Geniuses' War of Love and Brains 2nd Season, Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen 2nd Season, Kaguya-sama: Love is War 2nd Season","['hài hước', 'học đường', 'romance', 'seinen', 'psychological']"
https://anime47.com/phim/re-zero-kara-hajimeru-isekai-seikatsu-2nd-season-part-2/m7762.html,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,"Re: Life in a different world from zero 2nd Season, ReZero 2nd Season, Re:Zero - Starting Life in Another World 2","['drama', 'fantasy', 'psychological', 'thriller', 'xuyên không - chuyển kiếp']"
https://anime47.com/phim/ishuzoku-reviewers-bd/m7649.html,Ishuzoku Reviewers BD,Interspecies Reviewers Blu-ray,"['hài hước', 'ecchi', 'fantasy']"
https://anime47.com/phim/kiss-x-sis-tv/m2583.html,Kiss X Sis (TV),Kiss X Sis (TV) | Kiss X Sis (2010) | Kissxsis | Uncensor,"['hài hước', 'ecchi', 'học đường', 'harem', 'romance', 'seinen']"
https://anime47.com/phim/date-a-bullet-dead-or-bullet/m7688.html,Date A Bullet: Dead or Bullet,Date A Live Fragment: Date A Bullet,"['hài hước', 'mecha', 'học đường', 'harem', 'romance', 'viễn tưởng']"
https://anime47.com/phim/nguyen-long-2/m8065.html,Nguyên Long 2,Nguyên Long 2,"['xuyên không - chuyển kiếp', 'hoạt hình trung quốc']"
https://anime47.com/phim/shironeko-project-zero-chronicle/m7565.html,Shironeko Project: Zero Chronicle,"Shironeko Project ZERO CHRONICLE | White Cat Project, Rune Story","['hành động', 'phiêu lưu', 'phép thuật', 'fantasy']"
https://anime47.com/phim/yuragi-sou-no-yuuna-san/m6817.html,Yuragi-sou no Yuuna-san,"Yuuna of Yuragi Manor, Yuuna and the Haunted Hot Springs","['hài hước', 'ecchi', 'shounen', 'harem', 'romance', 'siêu nhiên']"
https://anime47.com/phim/dogeza-de-tanondemita/m7718.html,Dogeza de Tanondemita,Dogeza de tanondemita | I Tried Asking In Dogeza,"['hài hước', 'ecchi', 'fantasy']"
https://anime47.com/phim/kobayashi-san-chi-no-maid-dragon-s/m7966.html,Kobayashi-san Chi no Maid Dragon S,"Miss Kobayashi's Dragon Maid S, Kobayashi-san Chi no Maid Dragon 2nd Season, Miss Kobayashi's Dragon Maid 2nd Season, The maid dragon of Kobayashi-san 2nd Season","['hài hước', 'đời thường', 'fantasy']"
https://anime47.com/phim/itai-no-wa-iya-nano-de-bougyoryoku-ni-kyokufuri-shitai-to-omoimasu-ii/m7545.html,Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu II,"BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense 2nd Season, I hate being in pain, so I think I'll make a full defense build 2, I Hate Getting Hurt, So I Put All My Skill Points Into Defense 2","['hành động', 'hài hước', 'phiêu lưu', 'viễn tưởng', 'fantasy']"
https://anime47.com/phim/em-nao-anh-cung-hup/m8032.html,Em Nào Anh Cũng Húp,Kanojo mo Kanojo,"['hài hước', 'học đường', 'shounen', 'đời thường', 'romance']"
https://anime47.com/phim/yama-no-susume/m2776.html,Yama No Susume,Encouragement of Climb,"['phiêu lưu', 'hài hước', 'đời thường', 'cgdct']"
https://anime47.com/phim/dungeon-ni-deai-wo-motomeru-no-wa-machigatteiru-darou-ka-ii-ova/m7516.html,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II OVA,"DanMachi II OVA, Is It Wrong to Try to Pick Up Girls in a Dungeon? II OVA","['hành động', 'hài hước', 'ecchi', 'phiêu lưu', 'romance', 'fantasy']"
https://anime47.com/phim/hachi-nan-tte-sore-wa-nai-deshou/m7559.html,"Hachi-nan tte, Sore wa Nai deshou!","Hachinan tte, Sore wa Nai deshou!, The 8th son? Are you kidding me?","['hành động', 'fantasy']"
https://anime47.com/phim/shuumatsu-no-walkure/m7949.html,Shuumatsu no Walküre,Đại Chiến Người Và Thần | Valkyrie of the End | Shuumatsu no Valkyrie,"['hành động', 'drama', 'seinen', 'super power', 'siêu nhiên']"
https://anime47.com/phim/utawarerumono-itsuwari-no-kamen/m5244.html,Utawarerumono: Itsuwari no Kamen,Utawarerumono: Itsuwari no Kamen,"['hành động', 'drama', 'viễn tưởng', 'fantasy']"
https://anime47.com/phim/dragon-ball-gt/m8868.html,Dragon Ball GT,Dragon Ball GT | Dragonball GT | Hậu 7 Viên Ngọc Rồng,"['hành động', 'hài hước', 'phiêu lưu', 'shounen', 'fantasy', 'super power', 'martial arts']"
https://anime47.com/phim/king-s-raid-ishi-wo-tsugumono-tachi/m7750.html,King's Raid: Ishi wo Tsugumono-tachi,Kings Raid: Ishi wo Tsugumono-tachi,"['hành động', 'phiêu lưu', 'phép thuật', 'fantasy']"
https://anime47.com/phim/nguyen-long/m8041.html,Nguyên Long,Nguyên Long,"['xuyên không - chuyển kiếp', 'hoạt hình trung quốc']"
https://anime47.com/phim/ginga-eiyuu-densetsu-die-neue-these-kaikou/m6713.html,Ginga Eiyuu Densetsu: Die Neue These - Kaikou,The Legend of the Galactic Heroes: The New Thesis - Encounter,"['drama', 'viễn tưởng', 'adult cast', 'military', 'space']"
https://anime47.com/phim/shadowverse-flame/m8432.html,Shadowverse Flame,Shadowverse F,"['fantasy', 'game']"
https://anime47.com/phim/truong-hoc-nguc-tu-prison-school/m5303.html,Trường Học Ngục Tù - Prison School [Live Action],Prison School Live Action | Kangoku Gakuen Live Action,"['hài hước', 'ecchi', 'học đường', 'romance', 'seinen']"
https://anime47.com/phim/sakurasou-no-pet-na-kanojo/m2663.html,Sakurasou No Pet Na Kanojo [BD],The Pet Girl of Sakurasou [Blu-ray],"['hài hước', 'drama', 'học đường', 'đời thường', 'romance']"
https://anime47.com/phim/thieu-nien-bach-ma-tuy-xuan-phong/m8813.html,Thiếu Niên Bạch Mã Túy Xuân Phong,Thiếu Niên Bạch Mã Túy Xuân Phong,['hoạt hình trung quốc']
https://anime47.com/phim/osananajimi-ga-zettai-ni-makenai-love-comedy/m7913.html,Osananajimi ga Zettai ni Makenai Love Comedy,"The Romcom Where The Childhood Friend Won't Lose!, Osamake","['hài hước', 'học đường', 'harem', 'romance']"
https://anime47.com/phim/kizumonogatari-i-tekketsu-hen/m5790.html,Kizumonogatari I: Tekketsu-hen,Kizumonogatari I: Tekketsu-hen,"['siêu nhiên', 'vampire', 'mystery']"
https://anime47.com/phim/kishuku-gakkou-no-juliet/m7023.html,Kishuku Gakkou no Juliet,Kishuku Gakkou no Juliet,"['hành động', 'hài hước', 'học đường', 'shounen', 'romance']"
https://anime47.com/phim/inazuma-eleven/m1741.html,Inazuma Eleven,Inazuma Eleven,"['thể thao', 'shounen', 'super power']"
https://anime47.com/phim/one-punch-man-specials/m5487.html,One Punch Man Specials,One Punch Man OVA + SP,"['hành động', 'hài hước', 'viễn tưởng', 'seinen', 'super power', 'siêu nhiên', 'parody']"
https://anime47.com/phim/beelzebub/m2894.html,Beelzebub,Vua Quỷ,"['hành động', 'hài hước', 'học đường', 'shounen', 'siêu nhiên', 'demons']"
https://anime47.com/phim/kaijin-kaihatsu-bu-no-kuroitsu-san/m8228.html,Kaijin Kaihatsu-bu no Kuroitsu-san,Kuroitsu-san from the Monster Development Department,"['hài hước', 'fantasy']"
https://anime47.com/phim/bakuman-live-action/m8576.html,Bakuman Live-Action,Bakuman Live-Action,"['hài hước', 'drama', 'shounen', 'romance']"
https://anime47.com/phim/dac-an-cua-than/m7696.html,Đặc ân của Thần,Kami-tachi ni Hirowareta Otoko | By the Grace of the Gods,"['phiêu lưu', 'đời thường', 'fantasy']"
https://anime47.com/phim/khe-ho-khong-gian/m8412.html,Khe Hở Không Gian,Khe Hở Không Gian,['hoạt hình trung quốc']
https://anime47.com/phim/pokemon-generations/m8072.html,Pokemon Generations,Pocket Monsters Generations,"['hành động', 'phiêu lưu', 'fantasy', 'game', 'kid']"
https://anime47.com/phim/inou-batoru-wa-nichijou-kei-no-naka-de/m4437.html,Inou-Batoru wa Nichijou-kei no Naka de,Inou-Batoru wa Nichijou-kei no Naka de | Inou Battle Wa Nichijou-kei No Naka De ,"['hài hước', 'học đường', 'romance', 'siêu nhiên']"
https://anime47.com/phim/monster-musume-no-iru-nichijou-special/m5269.html,Monster Musume no Iru Nichijou Special,Monster Musume no Iru Nichijou: Hobo Mainichi ◯◯! Namappoi Douga,"['hài hước', 'ecchi', 'harem']"
https://anime47.com/phim/gleipnir/m7553.html,Gleipnir,Gleipnir,"['hành động', 'ecchi', 'seinen', 'siêu nhiên', 'mystery']"
https://anime47.com/phim/triage-x-recollection-xoxo/m6470.html,Triage X: Recollection XOXO,Triage X Episode 11 | Triage X OAD | Triage X OVA,"['hành động', 'ecchi', 'học đường', 'shounen']"
https://anime47.com/phim/astarotte-no-omocha/m1308.html,Astarotte No Omocha,Lotte no Omocha! | Astarotte no Omocha!,"['hài hước', 'ecchi', 'romance', 'fantasy', 'xuyên không - chuyển kiếp']"
https://anime47.com/phim/yu-gi-oh/m1535.html,Yu-Gi-Oh!,King of Games,"['hành động', 'shounen', 'fantasy', 'game']"
https://anime47.com/phim/than-vo-gia-cu/m5230.html,Thần Vô Gia Cư [SS2],Noragami Aragoto,"['hành động', 'phiêu lưu', 'shounen', 'blu-ray', 'siêu nhiên']"
https://anime47.com/phim/ao-no-exorcist/m2070.html,Ao No Exorcist,Ao No Exorcist,"['hành động', 'shounen', 'fantasy', 'siêu nhiên', 'demons']"
https://anime47.com/phim/shingeki-no-kyojin-movie-1-guren-no-yumiya/m5305.html,Shingeki no Kyojin Movie 1: Guren no Yumiya,Attack on Titan: Crimson Bow and Arrow,"['hành động', 'drama', 'shounen', 'fantasy', 'super power', 'mystery', 'military']"
https://anime47.com/phim/yuragi-sou-no-yuuna-san-ova/m8652.html,Yuragi-sou no Yuuna-san OVA,Yuragi-sou no Yuuna-san OVA,"['hài hước', 'ecchi', 'shounen', 'harem', 'romance', 'siêu nhiên']"
https://anime47.com/phim/nisekoi/m3797.html,Nisekoi,Nisekoi: False Love BD,"['hài hước', 'học đường', 'shounen', 'harem', 'romance']"
https://anime47.com/phim/code-geass-hangyaku-no-lelouch-r2/m2449.html,Code Geass Hangyaku No Lelouch R2,Code Geass: Hangyaku No Lelouch R2 ,"['hành động', 'mecha', 'học đường', 'viễn tưởng', 'super power', 'military']"
https://anime47.com/phim/chu-thien-ky/m8281.html,Chư Thiên Kỷ,Chư Thiên Kỷ,"['xuyên không - chuyển kiếp', 'hoạt hình trung quốc']"
https://anime47.com/phim/warau-arsnotoria-sun/m8703.html,Warau Arsnotoria Sun!,Nụ Cười Của Arsnotoria | Smile of the Arsnotoria the Animation,"['hành động', 'game']"
https://anime47.com/phim/yu-gi-oh-arc-v/m4046.html,Yu-Gi-Oh! Arc-V,Yugioh | Yuu Gi Ou! Arc-V | Yu-Gi-Oh! Arc Five,"['hành động', 'shounen', 'fantasy', 'game']"
https://anime47.com/phim/cardfight-vanguard-will-dress/m8704.html,Cardfight!! Vanguard: will+Dress,"Cardfight!! Vanguard: overDress Season 3, Cardfight!! Vanguard: Over Dress","['fantasy', 'car']"
https://anime47.com/phim/kuroko-no-basket-3rd-season-ng-shuu/m5173.html,Kuroko no Basket 3rd Season NG-shuu,Kuroko no Basket 3rd Season NG-shuu,"['thể thao', 'học đường']"
https://anime47.com/phim/gakusen-toshi-asterisk-2nd-season/m5518.html,Gakusen Toshi Asterisk 2nd Season,The Asterisk War: The Academy City on the Water,"['hài hước', 'ecchi', 'học đường', 'harem', 'romance', 'viễn tưởng', 'fantasy', 'siêu nhiên']"
https://anime47.com/phim/domestic-na-kanojo/m7107.html,Domestic na Kanojo,Domestic Girlfriend,"['drama', 'học đường', 'shounen', 'romance']"
https://anime47.com/phim/kamen-rider-revice/m8099.html,Kamen Rider Revice,Kamen Rider Revice,"['hành động', 'tokusatsu']"
https://anime47.com/phim/seiken-tsukai-no-world-break/m4722.html,Seiken Tsukai no World Break,World Break: Aria of Curse for a Holy Swordsman | Seiken Tsukai no Kinshuu Eishou | Warubure,"['hành động', 'học đường', 'harem', 'romance', 'fantasy', 'siêu nhiên']"
https://anime47.com/phim/hajimete-no-gal/m6277.html,Hajimete no Gal,Hajimete no Gal,"['hài hước', 'ecchi', 'học đường', 'shounen', 'romance']"
https://anime47.com/phim/ore-wo-suki-nano-wa-omae-dake-ka-yo/m7393.html,Ore wo Suki nano wa Omae dake ka yo,Oresuki,"['hài hước', 'học đường', 'romance']"
https://anime47.com/phim/hortensia-saga-tv/m7776.html,Hortensia Saga (TV),Horsaga,"['hành động', 'phiêu lưu', 'phép thuật', 'fantasy']"
https://anime47.com/phim/wotaku-ni-koi-wa-muzukashii/m6696.html,Wotaku ni Koi wa Muzukashii,"Otakoi: Otaku Can't Fall in Love?! | It's Difficult to Love an Otaku, WotaKoi, Love is Hard for Otaku","['hài hước', 'đời thường', 'romance']"
https://anime47.com/phim/golden-time/m5149.html,Golden Time [BD],Golden Time [Blur-ray] | Khoảnh Khắc Vàng,"['hài hước', 'drama', 'romance']"
https://anime47.com/phim/gintama-shirogane-no-tamashii-hen-2/m6821.html,Gintama.: Shirogane no Tamashii-hen 2,Gintama.: Shirogane no Tamashii-hen 2,"['hành động', 'hài hước', 'shounen', 'lịch sử', 'viễn tưởng', 'parody']"
https://anime47.com/phim/val-x-love/m7383.html,Val x Love,"Vallove, Ikusa x Koi","['hành động', 'hài hước', 'ecchi', 'học đường', 'shounen', 'harem', 'siêu nhiên']"
https://anime47.com/phim/yu-gi-oh-gx/m1858.html,Yu-gi-oh! Gx,Yu-gi-oh! Duel Monsters Gx,"['hành động', 'shounen', 'fantasy', 'game']"
https://anime47.com/phim/sentouin-hakenshimasu/m7915.html,"Sentouin, Hakenshimasu!",Combatants Will Be Dispatched! | Chiến Binh Sẽ Được Phái Đi ,"['hành động', 'hài hước', 'fantasy']"
https://anime47.com/phim/love-all-play/m8331.html,Love All Play,Love All Play,"['thể thao', 'học đường']"
https://anime47.com/phim/kamen-rider-zero-one/m7407.html,Kamen Rider Zero-One,Kamen Rider Zero One,"['hành động', 'hài hước', 'tokusatsu']"
https://anime47.com/phim/teppen/m8699.html,Teppen!!!!!!!!!!!!!!!,Teppen!!!!!!!!!!!!!!!: Cười Ra Nước Mắt,"['hài hước', 'đời thường']"
https://anime47.com/phim/kono-subarashii-sekai-ni-shukufuku-wo-kurenai-densetsu/m7355.html,Kono Subarashii Sekai ni Shukufuku wo!: Kurenai Densetsu,Kono Subarashii Sekai ni Shukufuku wo!: Kurenai Densetsu,"['hài hước', 'phiêu lưu', 'phép thuật', 'fantasy', 'siêu nhiên', 'parody']"
https://anime47.com/phim/son-hai-tuyet-luan/m8864.html,Sơn Hải Tuyệt Luân,山海绝伦 | Fairy Mountain | Shan Hai Juelun,"['hành động', 'fantasy', 'hoạt hình trung quốc']"
https://anime47.com/phim/monogatari-series-second-season/m3322.html,Monogatari Series: Second Season [Phần 4],Nekomonogatari: Shiro | Kabukimonogatari: Mayoi Jianshi,"['hài hước', 'siêu nhiên', 'mystery']"
https://anime47.com/phim/skirt-no-naka-wa-kedamono-deshita/m6425.html,Skirt no Naka wa Kedamono Deshita.,Skirt no Naka wa Kedamono Deshita.,"['ecchi', 'drama', 'romance']"
https://anime47.com/phim/nanatsu-no-taizai-movie-2-hikari-ni-norowareshi-mono-tachi/m8180.html,Nanatsu no Taizai Movie 2: Hikari ni Norowareshi Mono-tachi,"Gekijouban Nanatsu no Taizai Hikari ni Norowareshi Mono-tachi, The Seven Deadly Sins the Movie: Cursed by Light","['hành động', 'phiêu lưu', 'phép thuật', 'shounen', 'fantasy', 'siêu nhiên']"
https://anime47.com/phim/kiem-tien-o-day/m8615.html,Kiếm Tiên Ở Đây,Kiếm Tiên Ở Đây,['hoạt hình trung quốc']
